cor	gene
0.016	AC021483.2
0.016	ST20-MTHFS
0.016	AC091167.5
0.016	AC068831.7
0.016	AL031708.1
0.016	DNASE1L2
0.016	MTRNR2L4
0.016	AC006111.3
0.016	AC022167.3
0.016	AC109597.1
0.016	ASPHD1
0.016	SEPHS2
0.016	C16orf87
0.016	MMP2
0.016	CAPNS2
0.016	AC099508.1
0.016	CPNE7
0.016	AC026954.2
0.016	SOX15
0.016	GAS7
0.016	AC005304.3
0.016	KCNJ12
0.016	AC068418.1
0.016	AC004223.2
0.016	PTGES3L
0.016	WNT3
0.016	SCRN2
0.016	AC103702.2
0.016	SEC14L1
0.016	CBX2
0.016	TBC1D16
0.016	DLGAP1-AS2
0.016	CDH2
0.016	AC090229.1
0.016	C18orf21
0.016	AC012254.3
0.016	SOX12
0.016	FAM182B
0.016	FOXS1
0.016	OSER1-DT
0.016	ZNFX1
0.016	SNAI1
0.016	CDH4
0.016	PCMTD2
0.016	DPP9-AS1
0.016	CAMSAP3
0.016	FBXW9
0.016	ZSWIM4
0.016	AC011509.2
0.016	PLVAP
0.016	UQCRFS1
0.016	AC007786.1
0.016	AC022144.1
0.016	PLEKHG2
0.016	CEACAM19
0.016	FAM83E
0.016	TBC1D17
0.016	SPACA6
0.016	AC006116.8
0.016	AC012313.5
0.016	IGLV5-52
0.016	CDC42EP1
0.016	RTL6
0.016	RABL2B
0.015	AL645728.1
0.015	C1orf127
0.015	AL450998.2
0.015	LYPLA2
0.015	IQCC
0.015	SMIM12
0.015	NDUFS5
0.015	ZNF684
0.015	FOXD2
0.015	AL050343.1
0.015	BNIPL
0.015	BGLAP
0.015	PAQR6
0.015	ADAMTS4
0.015	GAS5-AS1
0.015	GPR52
0.015	EIF2D
0.015	LEFTY1
0.015	AL355472.1
0.015	AC013400.1
0.015	SLC30A3
0.015	SERTAD2
0.015	LBX2
0.015	RNF181
0.015	AC062029.1
0.015	TEKT4
0.015	KIAA1211L
0.015	NIFK-AS1
0.015	CD302
0.015	AC009962.1
0.015	AC007383.3
0.015	LANCL1-AS1
0.015	AC098820.2
0.015	AC105760.1
0.015	ARPC4
0.015	RARB
0.015	CMTM8
0.015	AC124045.1
0.015	FLNB-AS1
0.015	AC109587.1
0.015	AC063944.1
0.015	AMOTL2
0.015	PCCB
0.015	WDR49
0.015	MAP6D1
0.015	TACC3
0.015	C4orf19
0.015	CXCL8
0.015	HHIP
0.015	AC078881.1
0.015	AC025175.1
0.015	LRRC70
0.015	SERF1A
0.015	FOXD1
0.015	ATG10-AS1
0.015	LINC02062
0.015	SEMA6A
0.015	AC008608.2
0.015	PCDHGB6
0.015	G3BP1
0.015	AL136162.1
0.015	BAK1
0.015	KCTD20
0.015	SAYSD1
0.015	TREM1
0.015	HMGN3-AS1
0.015	VNN2
0.015	AL078604.2
0.015	PSMG3
0.015	RADIL
0.015	HEPACAM2
0.015	AC092849.1
0.015	LRWD1
0.015	ZNF783
0.015	ASB11
0.015	MAP3K15
0.015	MAGEH1
0.015	MORF4L2-AS1
0.015	XIAP-AS1
0.015	CDR1
0.015	DNASE1L1
0.015	AF131216.4
0.015	PSD3
0.015	SMIM18
0.015	FNTA
0.015	RRS1
0.015	AC067930.3
0.015	PUF60
0.015	GLIS3
0.015	PLGRKT
0.015	GNE
0.015	AL158071.3
0.015	SPACA9
0.015	B4GALNT4
0.015	TRIM3
0.015	OR2AG1
0.015	AC107884.2
0.015	SCUBE2
0.015	LDLRAD3
0.015	NR1H3
0.015	YPEL4
0.015	OR5B21
0.015	MIR194-2HG
0.015	AP001157.1
0.015	ACY3
0.015	UCP3
0.015	CAPN5
0.015	YAP1
0.015	AP002986.1
0.015	CALML5
0.015	HPS1
0.015	STN1
0.015	AFAP1L2
0.015	NINJ2
0.015	LINC00940
0.015	TEX52
0.015	RHNO1
0.015	LINC02449
0.015	AC006581.2
0.015	C12orf71
0.015	OR8S1
0.015	AGAP2
0.015	CRADD
0.015	C12orf73
0.015	PHETA1
0.015	ACADS
0.015	AC026333.3
0.015	LINC00939
0.015	AL590096.1
0.015	RNASEH2B
0.015	DHRS2
0.015	AL158801.3
0.015	HSPA2
0.015	SPTB
0.015	CHURC1-FNTB
0.015	MAX
0.015	FOXN3
0.015	PPP4R3A
0.015	CCDC197
0.015	DEGS2
0.015	LINC02298
0.015	IGHV3-37
0.015	CHP1
0.015	AC090510.2
0.015	RORA
0.015	AC009690.1
0.015	GOLGA6L9
0.015	AC138811.2
0.015	SIAH1
0.015	MT1A
0.015	CPNE2
0.015	CMTM2
0.015	ESRP2
0.015	ZFP1
0.015	AC087392.3
0.015	AC005304.1
0.015	FAM83G
0.015	AC130324.1
0.015	UNC45B
0.015	C17orf98
0.015	LINC00974
0.015	TTC25
0.015	AC067852.2
0.015	PTGES3L-AARSD1
0.015	LINC00910
0.015	AC003043.2
0.015	RUNDC3A
0.015	ITGA2B
0.015	DCAKD
0.015	HEXIM1
0.015	MAP3K14
0.015	PHOSPHO1
0.015	AC091180.5
0.015	SEPT4-AS1
0.015	SMIM6
0.015	CHMP1B
0.015	C20orf96
0.015	TLDC2
0.015	AL117379.1
0.015	HAR1B
0.015	LINC00266-1
0.015	PLEKHJ1
0.015	EPOR
0.015	ELOF1
0.015	TRMT1
0.015	AC008474.1
0.015	APLP1
0.015	DLL3
0.015	AC005393.1
0.015	BCKDHA
0.015	PRR19
0.015	CNFN
0.015	ZNF285
0.015	DBP
0.015	ZNF473
0.015	AC245052.7
0.015	C19orf18
0.015	AC012313.1
0.015	RIMBP3B
0.015	SLC16A8
0.015	ATP5MGL
0.015	U62317.4
0.015	AF165147.1
0.015	SIK1
0.015	PCBP3
0.014	TTLL10-AS1
0.014	AL662907.3
0.014	CDCP2
0.014	ACADM
0.014	DNAJB4
0.014	BCL9
0.014	LYSMD1
0.014	RUSC1-AS1
0.014	ARHGEF2
0.014	AL139011.2
0.014	RGL1
0.014	AL358473.1
0.014	ETNK2
0.014	SLC45A3
0.014	AL606468.1
0.014	AL355472.4
0.014	MBOAT2
0.014	AC073195.1
0.014	AC092687.3
0.014	AL121655.1
0.014	NLRC4
0.014	COX7A2L
0.014	AC007250.1
0.014	ZNF2
0.014	DARS
0.014	ACVR1C
0.014	OSGEPL1-AS1
0.014	DNAH7
0.014	AC007879.4
0.014	DIRC3
0.014	LINC00852
0.014	AZI2
0.014	CSPG5
0.014	MST1R
0.014	GLT8D1
0.014	HTD2
0.014	CD86
0.014	AC084035.1
0.014	AC007620.3
0.014	LPP-AS2
0.014	LINC00504
0.014	AC006160.1
0.014	KIAA1211
0.014	STPG2
0.014	NFKB1
0.014	ETFDH
0.014	AC026740.1
0.014	AC012640.2
0.014	AC016644.1
0.014	AC012603.1
0.014	AC109454.2
0.014	CYSTM1
0.014	PCDHGB2
0.014	FNDC9
0.014	SNCB
0.014	B4GALT7
0.014	TRIM52
0.014	AL009179.1
0.014	ZBTB12
0.014	SLC29A1
0.014	KHDC1L
0.014	AC019205.1
0.014	LCA5
0.014	ANKRD6
0.014	SOBP
0.014	TRAF3IP2-AS1
0.014	ARFGEF3
0.014	AL031056.1
0.014	ARMT1
0.014	RGS17
0.014	HOXA10-AS
0.014	AC006027.1
0.014	AC008080.1
0.014	C7orf25
0.014	FZD9
0.014	AC093668.2
0.014	AC005064.1
0.014	AC024084.1
0.014	AC004889.1
0.014	FAM239A
0.014	TRAPPC2
0.014	AL121601.1
0.014	FIRRE
0.014	INTS6L
0.014	IKBKG
0.014	AC004908.3
0.014	PRAG1
0.014	AC034111.1
0.014	AC009686.2
0.014	AC083836.1
0.014	AL157884.2
0.014	AL353743.2
0.014	ZNF169
0.014	NR4A3
0.014	EPB41L4B
0.014	AL354710.2
0.014	ZDHHC12
0.014	NTMT1
0.014	LAMC3
0.014	AC091564.2
0.014	RBMXL2
0.014	RTN4RL2
0.014	MYRF
0.014	FADS3
0.014	ZBTB3
0.014	AP001160.1
0.014	MAJIN
0.014	ZNHIT2
0.014	RBM14-RBM4
0.014	RAB39A
0.014	PDZD3
0.014	ARHGAP32
0.014	AP003500.1
0.014	ITGB1-DT
0.014	PLAU
0.014	MMRN2
0.014	FRAT2
0.014	CFAP58-DT
0.014	CFAP58
0.014	AC021054.1
0.014	AC007848.1
0.014	P3H3
0.014	C1RL
0.014	AC092490.1
0.014	TMEM117
0.014	NEUROD4
0.014	SUOX
0.014	NABP2
0.014	IL26
0.014	AL356259.1
0.014	TPTE2
0.014	LINC01068
0.014	UBAC2
0.014	PSMA6
0.014	AL356020.1
0.014	AL137779.2
0.014	CLBA1
0.014	BTBD6
0.014	AC135068.2
0.014	TNFAIP8L3
0.014	ARPP19
0.014	CCPG1
0.014	AC009554.1
0.014	TLN2
0.014	RAMMET
0.014	AC009065.4
0.014	ZNF174
0.014	C16orf90
0.014	CLUAP1
0.014	TMC7
0.014	AC009021.2
0.014	AC135050.4
0.014	KIFC3
0.014	AC074143.1
0.014	ZFP90
0.014	CLEC3A
0.014	ADAD2
0.014	KIAA0513
0.014	AC010531.3
0.014	GAS8-AS1
0.014	GEMIN4
0.014	AC087292.1
0.014	AC005291.2
0.014	SLC47A1
0.014	LGALS9B
0.014	AC024267.6
0.014	NLE1
0.014	DHRS11
0.014	TBC1D3D
0.014	KANSL1-AS1
0.014	SEPT4
0.014	SKA2
0.014	GDPD1
0.014	AC091271.1
0.014	DTNA
0.014	RAB27B
0.014	AC015819.2
0.014	ANGPT4
0.014	AC016588.1
0.014	AC011511.5
0.014	AC003956.1
0.014	MEF2B
0.014	TYROBP
0.014	LRFN3
0.014	PIH1D1
0.014	ZIM2
0.014	DGCR6
0.014	AC004471.2
0.014	LINC02556
0.014	SEC14L3
0.014	MORC2-AS1
0.014	Z82217.1
0.014	AL021707.3
0.014	SYNGR1
0.014	ARFGAP3
0.014	U62317.2
0.014	FP236315.1
0.014	RBM11
0.014	AP000254.1
0.014	TCP10L
0.014	LINC01679
0.013	AL391244.3
0.013	PRKCZ-AS1
0.013	C1orf174
0.013	PER3
0.013	C1orf167
0.013	ZNF436-AS1
0.013	NIPAL3
0.013	GPR3
0.013	AL353622.2
0.013	NEXN
0.013	TMED5
0.013	ARHGAP29
0.013	SYPL2
0.013	FAM72B
0.013	CELF3
0.013	VHLL
0.013	HAPLN2
0.013	CFAP45
0.013	ILDR2
0.013	NR5A2
0.013	UBE2T
0.013	LBR
0.013	AC092159.2
0.013	CFAP36
0.013	AC015982.1
0.013	ACTR2
0.013	DAPL1
0.013	TANK
0.013	AC079610.1
0.013	BCS1L
0.013	NGEF
0.013	SSUH2
0.013	ZNF589
0.013	GNAI2
0.013	CHDH
0.013	HESX1
0.013	STXBP5L
0.013	FBXO40
0.013	LINC02021
0.013	TRIM59
0.013	AC078795.2
0.013	GNB4
0.013	AC125618.1
0.013	FAM131A
0.013	LINC02012
0.013	FAM53A
0.013	AC113615.1
0.013	RELL1
0.013	SLC10A4
0.013	LRRC66
0.013	AC110792.3
0.013	AC104806.2
0.013	LINC02562
0.013	RRH
0.013	PITX2
0.013	TBC1D9
0.013	AC008875.1
0.013	CCDC112
0.013	AC104109.3
0.013	PITX1
0.013	AC113382.1
0.013	AC005740.4
0.013	THG1L
0.013	AC008429.1
0.013	FAM153A
0.013	SMIM13
0.013	POU5F1
0.013	KLHDC3
0.013	GJB7
0.013	ASCC3
0.013	ASF1A
0.013	AL024508.2
0.013	TMEM184A
0.013	TRG-AS1
0.013	GTF2IRD1
0.013	SSC4D
0.013	PTPN12
0.013	AC069294.1
0.013	ST7-AS1
0.013	TMEM178B
0.013	INSIG1
0.013	PRPS2
0.013	GLRA2
0.013	DIAPH2-AS1
0.013	GABRA3
0.013	ERICH1
0.013	MTMR7
0.013	LOXL2
0.013	NEFL
0.013	DPYSL2
0.013	AC009630.3
0.013	THAP1
0.013	AC022182.2
0.013	AC011773.4
0.013	C8orf37-AS1
0.013	AC022973.3
0.013	GPT
0.013	WASHC1
0.013	ERMP1
0.013	IFNB1
0.013	IFNA5
0.013	NDUFB6
0.013	FAM166B
0.013	RORB
0.013	ISCA1
0.013	LINC00476
0.013	NIPSNAP3B
0.013	AMBP
0.013	NR5A1
0.013	KYAT1
0.013	TPRN
0.013	AP006284.1
0.013	TAF10
0.013	DNAJC24
0.013	AC103736.1
0.013	MDK
0.013	ARHGAP1
0.013	SLC29A2
0.013	FADD
0.013	AP000879.1
0.013	KRTAP5-8
0.013	SCARNA9
0.013	THY1
0.013	ADARB2
0.013	AL136320.1
0.013	RET
0.013	SLC29A3
0.013	LINC00595
0.013	AC005841.1
0.013	AC006207.1
0.013	AC006206.2
0.013	ETFBKMT
0.013	FAM186B
0.013	TAC3
0.013	IFNG
0.013	MYRFL
0.013	IGF1
0.013	AC079949.2
0.013	FRY-AS1
0.013	THSD1
0.013	FBXL3
0.013	CLYBL
0.013	AL139385.1
0.013	AC243965.2
0.013	AL135999.1
0.013	PPP2R3C
0.013	TOMM20L
0.013	AL133370.1
0.013	AC005280.2
0.013	EIF2B2
0.013	DIO2
0.013	GOLGA8S
0.013	GOLGA8K
0.013	CHRM5
0.013	AC020658.2
0.013	AC020661.1
0.013	JMJD7
0.013	AC012651.1
0.013	AC090510.1
0.013	FRMD5
0.013	DUOX1
0.013	LINC00926
0.013	CALML4
0.013	GRAMD2A
0.013	STRA6
0.013	AC012435.2
0.013	AC021739.2
0.013	PLIN1
0.013	AC104035.1
0.013	SHISA9
0.013	AC004381.1
0.013	AC092338.1
0.013	IL21R-AS1
0.013	AC007611.1
0.013	NOL3
0.013	GLG1
0.013	AC040169.1
0.013	KCNG4
0.013	AC130343.1
0.013	AC007952.7
0.013	AC104984.6
0.013	AC005899.8
0.013	TMEM99
0.013	RND2
0.013	AC018521.7
0.013	ABCC3
0.013	PRR29
0.013	C17orf58
0.013	AP000919.2
0.013	CCDC68
0.013	TCF4
0.013	AC068473.5
0.013	AC114341.1
0.013	LZTS3
0.013	AC004449.1
0.013	AC004528.1
0.013	AC027307.1
0.013	ZNF555
0.013	AC011511.1
0.013	TMED1
0.013	PLPPR2
0.013	KCNK6
0.013	HNRNPL
0.013	HNRNPUL1
0.013	CEACAM21
0.013	CXCL17
0.013	PPP1R13L
0.013	AC007785.3
0.013	SLC8A2
0.013	AC006942.1
0.013	ZNF615
0.013	AC012313.2
0.013	RSPH14
0.013	AC253536.6
0.013	AL022334.2
0.013	FO393418.1
0.013	CHKB
0.013	ADAMTS1
0.013	TSPEAR-AS2
0.012	CCDC27
0.012	FBXO44
0.012	AL031432.1
0.012	SERINC2
0.012	CSF3R
0.012	RIMS3
0.012	MOB3C
0.012	AL139147.1
0.012	HIPK1-AS1
0.012	MAB21L3
0.012	AC244021.1
0.012	HIST2H3PS2
0.012	FAM72D
0.012	C1orf54
0.012	FALEC
0.012	AL590666.2
0.012	NTRK1
0.012	AL139011.1
0.012	CCDC181
0.012	RGS18
0.012	RGS13
0.012	KIF14
0.012	TMEM206
0.012	AL591895.1
0.012	ZNF692
0.012	AC231981.1
0.012	AC093690.1
0.012	LINC01118
0.012	CALM2
0.012	AC017083.2
0.012	MTHFD2
0.012	HK2
0.012	AC079447.1
0.012	AC012447.1
0.012	AC073869.5
0.012	AC105402.3
0.012	AC009948.4
0.012	AC007319.1
0.012	NAB1
0.012	AC006460.1
0.012	AC011997.1
0.012	CARF
0.012	AC093382.1
0.012	ARPC4-TTLL3
0.012	CX3CR1
0.012	AC104187.1
0.012	TMEM45A
0.012	NECTIN3-AS1
0.012	ZBTB20-AS4
0.012	IFT122
0.012	EIF4A2
0.012	NCBP2
0.012	BST1
0.012	TLR6
0.012	ZAR1
0.012	LNX1
0.012	ARL9
0.012	UBE2D3
0.012	SCRG1
0.012	STOX2
0.012	AC016596.1
0.012	SHLD3
0.012	ALDH7A1
0.012	KCTD16
0.012	GRPEL2
0.012	AC139795.2
0.012	AL359643.3
0.012	AL357497.1
0.012	PRSS16
0.012	ZNF311
0.012	VEGFA
0.012	ZNF451-AS1
0.012	AL450327.1
0.012	AL096678.1
0.012	TAB2
0.012	PSMB1
0.012	STK31
0.012	NME8
0.012	AC092634.3
0.012	TMEM120A
0.012	AC073073.2
0.012	FOXP2
0.012	WEE2-AS1
0.012	OR2A7
0.012	LINC00685
0.012	ERAS
0.012	RIBC1
0.012	ITGB1BP2
0.012	NXF3
0.012	MID2
0.012	LINC00629
0.012	SPANXA2-OT1
0.012	AC234781.1
0.012	SH2D4A
0.012	AC100821.2
0.012	AC009902.3
0.012	TJP2
0.012	TBC1D2
0.012	AL161785.3
0.012	SARDH
0.012	NSMF
0.012	AC015689.1
0.012	KCNC1
0.012	PAX6
0.012	MAPK8IP1
0.012	RAPSN
0.012	AP002347.1
0.012	RIN1
0.012	CCND1
0.012	LAMTOR1
0.012	SLCO2B1
0.012	AP001767.3
0.012	AP000646.1
0.012	PUS3
0.012	TIRAP
0.012	AP000911.2
0.012	CELF2-AS2
0.012	VIM-AS1
0.012	ZNF239
0.012	BICC1
0.012	JMJD1C-AS1
0.012	STOX1
0.012	AL133353.1
0.012	AL162274.2
0.012	SCART1
0.012	AC006518.7
0.012	ZNF641
0.012	KRT83
0.012	SPRYD3
0.012	CS
0.012	MIP
0.012	AC126614.1
0.012	AC025165.5
0.012	AC073655.2
0.012	RAD9B
0.012	PXN-AS1
0.012	CCDC92
0.012	AC138466.1
0.012	CKAP2
0.012	AL137246.1
0.012	MCF2L-AS1
0.012	AL121809.1
0.012	ERH
0.012	ADAM20
0.012	AL110504.1
0.012	AC091057.4
0.012	AC023355.1
0.012	CA12
0.012	AAGAB
0.012	LOXL1-AS1
0.012	AC105020.3
0.012	AC015660.4
0.012	AC084855.1
0.012	RHBDF1
0.012	ARHGDIG
0.012	NPW
0.012	AC009171.2
0.012	AF001548.1
0.012	ACSM3
0.012	AC009133.6
0.012	AC120114.3
0.012	PPP4C
0.012	AC092378.1
0.012	AC010542.4
0.012	COG8
0.012	AC005696.1
0.012	ALOX12
0.012	AC005224.1
0.012	CDRT4
0.012	FBXW10
0.012	AC068025.2
0.012	TMEM98
0.012	RARA-AS1
0.012	FAM215B
0.012	AC040934.1
0.012	AC132872.2
0.012	AP001020.3
0.012	NDC80
0.012	LINC00526
0.012	MOCOS
0.012	AL023803.1
0.012	ATP9A
0.012	COL9A3
0.012	PEAK3
0.012	GNG7
0.012	AC119396.2
0.012	MUC16
0.012	NANOS3
0.012	USHBP1
0.012	PDE4C
0.012	ZNF527
0.012	ZNF569
0.012	DMAC2
0.012	CD3EAP
0.012	AC008687.4
0.012	PPFIA3
0.012	SIGLEC7
0.012	AC011468.5
0.012	AC022150.3
0.012	NCR1
0.012	LINC01864
0.012	AC003002.3
0.012	AC012313.9
0.012	HIRA
0.012	NEFH
0.012	RFPL3
0.012	AL021707.1
0.012	AL022238.3
0.012	LINC00323
0.011	VWA1
0.011	AL139246.4
0.011	AL109811.4
0.011	AL080251.1
0.011	PAFAH2
0.011	FGR
0.011	FAM76A
0.011	DCDC2B
0.011	BMP8B
0.011	AL050341.2
0.011	AC104170.1
0.011	AL606760.3
0.011	AC096536.3
0.011	LINC01555
0.011	BCAR3
0.011	MFSD14A
0.011	LINC01762
0.011	AL136376.1
0.011	NBPF26
0.011	C1orf56
0.011	S100A9
0.011	PMF1-BGLAP
0.011	KIAA1614-AS1
0.011	AL096803.3
0.011	ELF3
0.011	AC092811.2
0.011	TRIM67
0.011	AC011747.2
0.011	ARHGEF33
0.011	LGALSL
0.011	SFXN5
0.011	FBLN7
0.011	ACTR3
0.011	AC012306.2
0.011	CHRNA1
0.011	FKBP7
0.011	C2orf66
0.011	ICOS
0.011	CFAP65
0.011	CCL20
0.011	TRPM8
0.011	AC105760.2
0.011	LMCD1-AS1
0.011	AC022007.1
0.011	FBXL2
0.011	ABHD6
0.011	SUCLG2
0.011	GCSAM
0.011	CD200
0.011	AC078785.1
0.011	ZBTB20-AS2
0.011	SLC12A8
0.011	AC024933.1
0.011	TCTEX1D2
0.011	C4orf50
0.011	AC025539.1
0.011	THAP9-AS1
0.011	HERC6
0.011	AC004053.1
0.011	AC097173.2
0.011	REELD1
0.011	AC080078.2
0.011	C1QTNF3
0.011	CDC20B
0.011	AC010273.1
0.011	AC099522.2
0.011	AC104118.1
0.011	AC008494.3
0.011	AC010240.3
0.011	FSTL4
0.011	TGFBI
0.011	PCDHA3
0.011	PCDHGA12
0.011	C5orf60
0.011	AC008393.1
0.011	EDN1
0.011	LINC01556
0.011	APOM
0.011	ARMC12
0.011	AL122034.1
0.011	COL19A1
0.011	PGM3
0.011	Z97989.1
0.011	LINC02527
0.011	RSPH4A
0.011	L3MBTL3
0.011	MAP7
0.011	AL590617.2
0.011	TIAM2
0.011	AC104129.1
0.011	AC092171.3
0.011	DDC
0.011	TRIM50
0.011	DBF4
0.011	AC009542.1
0.011	ATP6V0E2-AS1
0.011	PTCHD1
0.011	DDX3X
0.011	CCNB3
0.011	PABPC1L2A
0.011	SLC25A53
0.011	TRPC5OS
0.011	PLAC1
0.011	CXorf40A
0.011	NAT1
0.011	FGF17
0.011	ADAM28
0.011	AC100814.1
0.011	MIR2052HG
0.011	CCNE2
0.011	AC087752.4
0.011	AP001330.5
0.011	AP002852.1
0.011	AC103706.1
0.011	CYP11B1
0.011	LY6H
0.011	ZNF34
0.011	AL162253.1
0.011	AL158071.1
0.011	COL15A1
0.011	GNG10
0.011	CDC26
0.011	CARD9
0.011	TOR4A
0.011	ARRDC1-AS1
0.011	ARNTL
0.011	IGSF22
0.011	AC068385.1
0.011	SSSCA1
0.011	DNAJB13
0.011	DLG2
0.011	AP000786.1
0.011	SRSF8
0.011	AP001267.3
0.011	VSIG2
0.011	AL135791.1
0.011	SHLD2
0.011	AC004672.1
0.011	WNT5B
0.011	HIST4H4
0.011	AC004241.2
0.011	AC004466.3
0.011	AC074032.1
0.011	SMUG1
0.011	AC009779.3
0.011	PMCH
0.011	AC069234.5
0.011	AC131009.1
0.011	ZNF84
0.011	LRRC63
0.011	CAB39L
0.011	PCDH9
0.011	RNF219-AS1
0.011	ATP11A-AS1
0.011	AL162632.3
0.011	AL591767.1
0.011	AL157911.1
0.011	AL136038.5
0.011	KCNK13
0.011	LINC00642
0.011	LINC02320
0.011	AL133367.1
0.011	MKRN3
0.011	GOLGA8M
0.011	GATM
0.011	SLC30A4
0.011	GABPB1
0.011	CERNA1
0.011	CYP11A1
0.011	SH2D7
0.011	AC107958.3
0.011	Z69706.1
0.011	AL031600.3
0.011	NOXO1
0.011	AC106820.5
0.011	AC025283.3
0.011	CORO7
0.011	CDIP1
0.011	MYH11
0.011	VWA3A
0.011	AC009021.1
0.011	SULT1A2
0.011	ZNF629
0.011	FBXL19-AS1
0.011	ORAI3
0.011	ITGAD
0.011	B3GNT9
0.011	SMPD3
0.011	AC012184.1
0.011	AC032044.1
0.011	TRPV3
0.011	GP1BA
0.011	AC015727.1
0.011	SENP3-EIF4A1
0.011	ALOX12B
0.011	ZNF287
0.011	SMCR2
0.011	GRAPL
0.011	CCL1
0.011	ARHGAP23
0.011	TMEM101
0.011	AC007114.1
0.011	LINC01973
0.011	TUBB6
0.011	GALNT1
0.011	AC100847.1
0.011	CCBE1
0.011	PARD6G-AS1
0.011	AL031665.2
0.011	AL121890.4
0.011	SLC32A1
0.011	SNX21
0.011	AL132655.2
0.011	BX640514.2
0.011	AC012615.1
0.011	CREB3L3
0.011	TNFAIP8L1
0.011	AC027319.1
0.011	HSD11B1L
0.011	AC008763.3
0.011	RAB11B-AS1
0.011	AC020931.1
0.011	PPAN-P2RY11
0.011	ZNF563
0.011	ADGRE2
0.011	TDRD12
0.011	LSR
0.011	U2AF1L4
0.011	AC012309.1
0.011	AC006486.1
0.011	LIPE
0.011	KIR3DL1
0.011	ZNF460-AS1
0.011	ZSCAN4
0.011	FAM224B
0.011	TTTY14
0.011	AL022322.2
0.011	Z98885.2
0.011	PANX2
0.011	LINC01671
0.011	AP001059.3
0.011	AP001469.1
0.01	AL034417.4
0.01	ARHGEF19
0.01	SYF2
0.01	MRPS15
0.01	SLFNL1
0.01	MUTYH
0.01	LINC00853
0.01	CMPK1
0.01	GSTM1
0.01	TRIM45
0.01	ANKRD35
0.01	ANXA9
0.01	SEMA6C
0.01	TDRKH
0.01	AL592295.4
0.01	DUSP12
0.01	LINC01686
0.01	LINC01222
0.01	GOLT1A
0.01	FCAMR
0.01	PGBD5
0.01	AC012073.1
0.01	AC007378.1
0.01	SRSF7
0.01	STPG4
0.01	GPR75-ASB3
0.01	LINC01816
0.01	AC006030.1
0.01	AC016683.1
0.01	CALCRL
0.01	LINC01825
0.01	TTC21A
0.01	TMEM89
0.01	TLR9
0.01	AC012557.1
0.01	MRAS
0.01	AC121333.1
0.01	TIPARP-AS1
0.01	DGKG
0.01	AC069213.1
0.01	LINC02447
0.01	DTHD1
0.01	USP46-AS1
0.01	PCDH10
0.01	FHDC1
0.01	GK3P
0.01	AC091946.2
0.01	CARD6
0.01	AC025171.2
0.01	HOMER1
0.01	AC008629.1
0.01	SHROOM1
0.01	CXXC5
0.01	ZMAT2
0.01	PCDHA10
0.01	BNIP1
0.01	AC106795.2
0.01	COL23A1
0.01	GPLD1
0.01	AL031775.2
0.01	ABT1
0.01	AL645941.3
0.01	KCNK5
0.01	SLC35B2
0.01	AL135905.1
0.01	SLC16A10
0.01	SOD2-OT1
0.01	SUN3
0.01	BET1
0.01	BRI3
0.01	CEP41
0.01	NDUFB2-AS1
0.01	AC074386.1
0.01	AC073314.1
0.01	TCEAL3-AS1
0.01	PLP1
0.01	BCORL1
0.01	AC244197.3
0.01	ANGPT2
0.01	TEX15
0.01	AC083973.1
0.01	AC009812.3
0.01	AC009902.2
0.01	AC083843.2
0.01	IDNK
0.01	LINC01503
0.01	CFAP77
0.01	EXD3
0.01	CD81-AS1
0.01	OR2D2
0.01	AC132192.2
0.01	AC103974.1
0.01	LMO2
0.01	SLC1A2
0.01	KF459542.1
0.01	CD6
0.01	SYT12
0.01	STARD10
0.01	P4HA3
0.01	FDXACB1
0.01	FXYD6
0.01	SCN4B
0.01	USP2-AS1
0.01	LINC02561
0.01	AL606469.1
0.01	AL365203.2
0.01	RASSF4
0.01	AL132656.2
0.01	ARHGAP19-SLIT1
0.01	AVPI1
0.01	SCD
0.01	TDRD1
0.01	AL162274.1
0.01	CACNA1C
0.01	CLEC12B
0.01	AC053513.1
0.01	LRMP
0.01	ASB8
0.01	TROAP
0.01	SLC4A8
0.01	AC073896.5
0.01	NDUFA4L2
0.01	ARHGEF25
0.01	OSBPL8
0.01	FITM1
0.01	AL136295.4
0.01	GZMB
0.01	LINC01588
0.01	AL049779.1
0.01	AC005520.1
0.01	ESRRB
0.01	ADSSL1
0.01	GPR132
0.01	AC012414.5
0.01	GABRB3
0.01	AC010931.2
0.01	AC027228.1
0.01	RAB26
0.01	AC007613.1
0.01	AC138932.2
0.01	AC126763.1
0.01	AC145285.3
0.01	MTSS1L
0.01	CDYL2
0.01	CBFA2T3
0.01	DBNDD1
0.01	TLCD2
0.01	ENO3
0.01	TVP23C-CDRT4
0.01	LRRC75A
0.01	AC098850.1
0.01	SMCR5
0.01	AC087393.2
0.01	AC116407.1
0.01	AC015849.5
0.01	HOXB9
0.01	ICAM2
0.01	PRCD
0.01	AP000919.4
0.01	AP005329.3
0.01	AP005329.1
0.01	AC007673.1
0.01	AC107896.1
0.01	AC079070.1
0.01	PQLC1
0.01	CNBD2
0.01	STK4
0.01	AC005329.2
0.01	MKNK2
0.01	ZNF77
0.01	AC011498.1
0.01	FUT6
0.01	AC022146.2
0.01	ZNF799
0.01	ZNF30-AS1
0.01	AD000671.3
0.01	OVOL3
0.01	AC012617.1
0.01	ZNF420
0.01	MRPS12
0.01	SHKBP1
0.01	L34079.3
0.01	ZNF155
0.01	CCDC155
