cor	gene	rank
0.014	RFNG	9181
0.014	RAB12	9182
0.014	PRELID3A	9183
0.014	SMAD4	9184
0.014	RBFADN	9185
0.014	LINC01727	9186
0.014	DOK5	9187
0.014	ZNF555	9188
0.014	GNA15	9189
0.014	ZNF560	9190
0.014	ZNF562	9191
0.014	ZNF791	9192
0.014	ZNF675	9193
0.014	KIAA0355	9194
0.014	ZNF793	9195
0.014	PNKP	9196
0.014	TRAPPC2B	9197
0.014	ERVK3-1	9198
0.014	IGLL1	9199
0.014	SFI1	9200
0.014	DENND6B	9201
0.014	CU634019.6	9202
0.014	IFNAR2	9203
0.014	IL10RB	9204
0.014	CBR3	9205
0.014	BRWD1-AS2	9206
0.013	AJAP1	9207
0.013	FAM131C	9208
0.013	ID3	9209
0.013	AGO4	9210
0.013	AL591845.1	9211
0.013	LURAP1	9212
0.013	SSBP3	9213
0.013	LEPROT	9214
0.013	AC244021.1	9215
0.013	BOLA1	9216
0.013	C1orf54	9217
0.013	NPR1	9218
0.013	GATAD2B	9219
0.013	PMF1	9220
0.013	BCAN	9221
0.013	AL365181.3	9222
0.013	IGSF8	9223
0.013	SFT2D2	9224
0.013	NCF2	9225
0.013	CYB5R1	9226
0.013	ZBTB18	9227
0.013	AC092159.1	9228
0.013	ASAP2	9229
0.013	RDH14	9230
0.013	NRBP1	9231
0.013	CYP1B1-AS1	9232
0.013	PREPL	9233
0.013	ZNF638	9234
0.013	LOXL3	9235
0.013	NCK2	9236
0.013	TMEM163	9237
0.013	LINC01934	9238
0.013	CARF	9239
0.013	ACKR3	9240
0.013	SLC25A38	9241
0.013	AC109587.1	9242
0.013	TMF1	9243
0.013	P2RY14	9244
0.013	AC106047.1	9245
0.013	PPP3CA	9246
0.013	PLA2G12A	9247
0.013	SH3D19	9248
0.013	AC080188.1	9249
0.013	AC091965.1	9250
0.013	NPR3	9251
0.013	GZMK	9252
0.013	AP3B1	9253
0.013	ANKRD34B	9254
0.013	AC008494.3	9255
0.013	FEM1C	9256
0.013	ARAP3	9257
0.013	FBXO38	9258
0.013	AC011337.1	9259
0.013	TENM2	9260
0.013	AC139795.2	9261
0.013	SLC17A1	9262
0.013	FKBPL	9263
0.013	AGER	9264
0.013	C6orf132	9265
0.013	AL512303.1	9266
0.013	AL356599.1	9267
0.013	SOD2-OT1	9268
0.013	DLL1	9269
0.013	ZNF736	9270
0.013	ZNF273	9271
0.013	GJC3	9272
0.013	MUC3A	9273
0.013	LINC00513	9274
0.013	AC006017.1	9275
0.013	EGFL6	9276
0.013	USP27X	9277
0.013	Z68871.1	9278
0.013	MORF4L2-AS1	9279
0.013	MID2	9280
0.013	COL4A5	9281
0.013	UPF3B	9282
0.013	FBXO25	9283
0.013	AC087203.3	9284
0.013	DMTN	9285
0.013	AC091185.1	9286
0.013	KCTD9	9287
0.013	AC026904.2	9288
0.013	SDR16C5	9289
0.013	YTHDF3	9290
0.013	MYBL1	9291
0.013	PLEKHF2	9292
0.013	AC012213.1	9293
0.013	TNFRSF11B	9294
0.013	ZNF252P-AS1	9295
0.013	LINC01251	9296
0.013	RMRP	9297
0.013	RASEF	9298
0.013	CDK5RAP2	9299
0.013	STRBP	9300
0.013	PBX3	9301
0.013	TTC16	9302
0.013	EGFL7	9303
0.013	EDF1	9304
0.013	AMPD3	9305
0.013	C11orf74	9306
0.013	LRP4	9307
0.013	KBTBD4	9308
0.013	TAF6L	9309
0.013	PLCB3	9310
0.013	SF1	9311
0.013	FXYD6	9312
0.013	ADRB1	9313
0.013	MGP	9314
0.013	ALG10B	9315
0.013	CSAD	9316
0.013	MYL6B	9317
0.013	SLC6A15	9318
0.013	GALNT4	9319
0.013	NEDD1	9320
0.013	ZDHHC20	9321
0.013	POLR1D	9322
0.013	CCDC168	9323
0.013	NAXD	9324
0.013	NUBPL	9325
0.013	SEC23A-AS1	9326
0.013	ZNF410	9327
0.013	ISCA2	9328
0.013	JAG2	9329
0.013	AC010809.1	9330
0.013	TLN2	9331
0.013	SEMA7A	9332
0.013	AC068870.2	9333
0.013	MESP2	9334
0.013	LRRC28	9335
0.013	ZG16B	9336
0.013	POLR3E	9337
0.013	SEPHS2	9338
0.013	IRX5	9339
0.013	MT1A	9340
0.013	SMYD4	9341
0.013	ATP2A3	9342
0.013	SLC2A4	9343
0.013	NTN1	9344
0.013	AKAP10	9345
0.013	AC015911.5	9346
0.013	NBR1	9347
0.013	HOXB5	9348
0.013	SMURF2	9349
0.013	C17orf80	9350
0.013	TEN1	9351
0.013	BAIAP2	9352
0.013	CD93	9353
0.013	FAM182B	9354
0.013	KIF3B	9355
0.013	SYS1	9356
0.013	SYS1-DBNDD2	9357
0.013	SULF2	9358
0.013	CTSZ	9359
0.013	RASAL3	9360
0.013	AC008537.4	9361
0.013	MARK4	9362
0.013	CCDC114	9363
0.013	LMTK3	9364
0.013	SIGLEC6	9365
0.013	ZNF841	9366
0.013	ZNF667-AS1	9367
0.013	ZNF74	9368
0.013	PPIL2	9369
0.013	KIAA1671	9370
0.013	Z98885.2	9371
0.013	AL022328.2	9372
0.013	AP001347.1	9373
0.012	FAM41C	9374
0.012	AL645608.9	9375
0.012	PLEKHG5	9376
0.012	LINC01783	9377
0.012	UBXN10	9378
0.012	PEF1	9379
0.012	PIK3R3	9380
0.012	RWDD3	9381
0.012	CHI3L2	9382
0.012	ERVMER61-1	9383
0.012	AL136987.1	9384
0.012	PLXNA2	9385
0.012	AC007249.2	9386
0.012	TRIB2	9387
0.012	LINC01890	9388
0.012	IL1RL1	9389
0.012	MFSD9	9390
0.012	RNPEPL1	9391
0.012	WNT7A	9392
0.012	EAF1	9393
0.012	ZNF852	9394
0.012	PBRM1	9395
0.012	PROK2	9396
0.012	NECTIN3-AS1	9397
0.012	DBR1	9398
0.012	TERC	9399
0.012	MELTF	9400
0.012	DCAF16	9401
0.012	AC124016.1	9402
0.012	SCLT1	9403
0.012	AC104596.1	9404
0.012	UBE2QL1	9405
0.012	FAM169A	9406
0.012	CLINT1	9407
0.012	GABRB2	9408
0.012	EFCAB9	9409
0.012	FAM153B	9410
0.012	CLK4	9411
0.012	GFOD1	9412
0.012	U91328.2	9413
0.012	ZKSCAN4	9414
0.012	CCND3	9415
0.012	COL19A1	9416
0.012	HMGN3-AS1	9417
0.012	AL137784.2	9418
0.012	AL355312.3	9419
0.012	CCDC170	9420
0.012	AL159163.1	9421
0.012	FSCN1	9422
0.012	LINC00265	9423
0.012	AUTS2	9424
0.012	GSAP	9425
0.012	PRRT4	9426
0.012	ZC4H2	9427
0.012	STAG2	9428
0.012	RAB39B	9429
0.012	TMLHE	9430
0.012	ERI1	9431
0.012	MTMR9	9432
0.012	AC079193.2	9433
0.012	FGF17	9434
0.012	MAL2	9435
0.012	ABHD17B	9436
0.012	PSMD5	9437
0.012	LRSAM1	9438
0.012	NCS1	9439
0.012	AL138781.2	9440
0.012	PIK3C2A	9441
0.012	AP002990.1	9442
0.012	CST6	9443
0.012	PELI3	9444
0.012	LIPT2	9445
0.012	TEX12	9446
0.012	AP001267.1	9447
0.012	CCNY	9448
0.012	FXYD4	9449
0.012	ASAH2	9450
0.012	C10orf88	9451
0.012	RASSF8	9452
0.012	SCN8A	9453
0.012	NR4A1	9454
0.012	ARPC3	9455
0.012	AL139383.1	9456
0.012	AL354696.2	9457
0.012	AKAP11	9458
0.012	ARL11	9459
0.012	KCTD12	9460
0.012	TRAV8-4	9461
0.012	KHNYN	9462
0.012	WDR89	9463
0.012	VASH1-AS1	9464
0.012	MTMR10	9465
0.012	MKL2	9466
0.012	DCUN1D3	9467
0.012	NPIPB11	9468
0.012	ZNF688	9469
0.012	AC093249.6	9470
0.012	CTF1	9471
0.012	LINC02168	9472
0.012	TK2	9473
0.012	PDP2	9474
0.012	NFAT5	9475
0.012	MTSS1L	9476
0.012	AC116667.2	9477
0.012	AC009163.7	9478
0.012	NUDT7	9479
0.012	AC138028.4	9480
0.012	CTNS	9481
0.012	UBE2G1	9482
0.012	UBE2Z	9483
0.012	XYLT2	9484
0.012	PPM1D	9485
0.012	TNRC6C	9486
0.012	TXNDC2	9487
0.012	SERPINB8	9488
0.012	AL031673.1	9489
0.012	ITCH	9490
0.012	STK4-AS1	9491
0.012	C20orf197	9492
0.012	EEF1A2	9493
0.012	PIP5K1C	9494
0.012	DPP9-AS1	9495
0.012	STXBP2	9496
0.012	AC010300.1	9497
0.012	ZNF529-AS1	9498
0.012	ZNF568	9499
0.012	ZNF296	9500
0.012	JOSD2	9501
0.012	SELENOM	9502
0.012	LIMK2	9503
0.012	SIK1	9504
0.011	CLCN6	9505
0.011	ADGRB2	9506
0.011	PTP4A2	9507
0.011	SNIP1	9508
0.011	AL139260.1	9509
0.011	EXO5	9510
0.011	AL603839.2	9511
0.011	SLC35D1	9512
0.011	AL360270.3	9513
0.011	AC245014.1	9514
0.011	LIX1L-AS1	9515
0.011	LINC01719	9516
0.011	SV2A	9517
0.011	LHX9	9518
0.011	CSRP1	9519
0.011	ATF3	9520
0.011	RPS6KC1	9521
0.011	AL670729.2	9522
0.011	TRIM17	9523
0.011	AC116614.1	9524
0.011	GAREM2	9525
0.011	NLRC4	9526
0.011	MEIS1	9527
0.011	ATP6V1B1-AS1	9528
0.011	RGPD5	9529
0.011	AC012306.2	9530
0.011	TTC21B	9531
0.011	NGEF	9532
0.011	KRBOX1	9533
0.011	FAM198A	9534
0.011	KIF9-AS1	9535
0.011	WDR82	9536
0.011	PXYLP1	9537
0.011	APOD	9538
0.011	RNF212	9539
0.011	WFS1	9540
0.011	TADA2B	9541
0.011	TMEM156	9542
0.011	CHRNA9	9543
0.011	SGCB	9544
0.011	NMU	9545
0.011	SHROOM3	9546
0.011	CDS1	9547
0.011	GUCY1B1	9548
0.011	EXOC3-AS1	9549
0.011	MTRR	9550
0.011	NIPBL	9551
0.011	PPWD1	9552
0.011	DND1	9553
0.011	ZNF300	9554
0.011	DOCK2	9555
0.011	AC008429.3	9556
0.011	AL138831.1	9557
0.011	MBOAT1	9558
0.011	FLOT1	9559
0.011	KIFC1	9560
0.011	PPP2R5D	9561
0.011	GPR63	9562
0.011	SERAC1	9563
0.011	AC073957.2	9564
0.011	ETV1	9565
0.011	GTF2IRD2	9566
0.011	ZNF3	9567
0.011	SAP25	9568
0.011	FAM185A	9569
0.011	AC090114.2	9570
0.011	MEST	9571
0.011	TRBJ2-2	9572
0.011	FAM120C	9573
0.011	AMOT	9574
0.011	HMBOX1	9575
0.011	NCOA2	9576
0.011	PKIA	9577
0.011	WWP1	9578
0.011	AC090198.1	9579
0.011	AC067930.4	9580
0.011	AC084125.4	9581
0.011	AL391834.2	9582
0.011	TUSC1	9583
0.011	AL512625.3	9584
0.011	ZFAND5	9585
0.011	AL158071.1	9586
0.011	AL158071.4	9587
0.011	ROR2	9588
0.011	CARD19	9589
0.011	FAM69B	9590
0.011	MAP6	9591
0.011	CREBZF	9592
0.011	AP002884.1	9593
0.011	HINFP	9594
0.011	PATE2	9595
0.011	RSU1	9596
0.011	ZNF438	9597
0.011	AL117336.3	9598
0.011	ANXA8L1	9599
0.011	IPMK	9600
0.011	WDR11	9601
0.011	TEX52	9602
0.011	STK38L	9603
0.011	AC009318.2	9604
0.011	AC010198.1	9605
0.011	H3F3C	9606
0.011	TNS2	9607
0.011	C12orf50	9608
0.011	NFYB	9609
0.011	TMEM263	9610
0.011	LINC00462	9611
0.011	C14orf93	9612
0.011	FUT8-AS1	9613
0.011	ENTPD5	9614
0.011	CCDC88C	9615
0.011	MAPKBP1	9616
0.011	JMJD7	9617
0.011	SEMA6D	9618
0.011	SHC4	9619
0.011	AC022087.1	9620
0.011	PSTPIP1	9621
0.011	CASKIN1	9622
0.011	ZNF174	9623
0.011	NPIPB4	9624
0.011	MOSMO	9625
0.011	CDR2	9626
0.011	AC040162.3	9627
0.011	TLE7	9628
0.011	NPIPB15	9629
0.011	SMG6	9630
0.011	AC005696.4	9631
0.011	AC027796.4	9632
0.011	MAP2K4	9633
0.011	CRLF3	9634
0.011	DHX40	9635
0.011	FAM104A	9636
0.011	UNC13D	9637
0.011	FBF1	9638
0.011	AC139530.3	9639
0.011	GNAL	9640
0.011	TTC39C-AS1	9641
0.011	SLC25A52	9642
0.011	AC027575.2	9643
0.011	PARD6B	9644
0.011	SCAMP4	9645
0.011	ZNF77	9646
0.011	PEX11G	9647
0.011	AC005546.1	9648
0.011	AC005253.1	9649
0.011	ZNF681	9650
0.011	ALKBH6	9651
0.011	MAP3K10	9652
0.011	RTN2	9653
0.011	QPCTL	9654
0.011	CCDC155	9655
0.011	CD33	9656
0.011	DGCR6	9657
0.011	AC000068.1	9658
0.011	ZNRF3	9659
0.011	AC000035.1	9660
0.011	EFCAB6	9661
0.011	MAP3K7CL	9662
0.01	LINC00337	9663
0.01	ERRFI1	9664
0.01	MANEAL	9665
0.01	TESK2	9666
0.01	AL357673.1	9667
0.01	ATG4C	9668
0.01	AL391069.2	9669
0.01	S100A3	9670
0.01	SLAMF7	9671
0.01	AL359541.1	9672
0.01	IVNS1ABP	9673
0.01	AL136454.1	9674
0.01	AL591846.2	9675
0.01	TATDN3	9676
0.01	AL592148.3	9677
0.01	KCNK1	9678
0.01	EFCAB2	9679
0.01	LINC01376	9680
0.01	AC010883.1	9681
0.01	AC012368.1	9682
0.01	LGALSL	9683
0.01	FBXO41	9684
0.01	TGOLN2	9685
0.01	RGPD2	9686
0.01	RGPD6	9687
0.01	AC012442.1	9688
0.01	RALB	9689
0.01	OSGEPL1-AS1	9690
0.01	SATB2-AS1	9691
0.01	BMPR2	9692
0.01	ARMC9	9693
0.01	PLCL2	9694
0.01	NXPE3	9695
0.01	BBX	9696
0.01	TMPRSS7	9697
0.01	GOLGB1	9698
0.01	AC092919.1	9699
0.01	AC114811.2	9700
0.01	MANBA	9701
0.01	AC109347.2	9702
0.01	TMEM131L	9703
0.01	MARCH6	9704
0.01	AC025178.1	9705
0.01	S100Z	9706
0.01	ARHGEF37	9707
0.01	AC011374.2	9708
0.01	MSH5-SAPCD1	9709
0.01	ZBTB9	9710
0.01	GSTA4	9711
0.01	DACT2	9712
0.01	UMAD1	9713
0.01	SEPT7	9714
0.01	RASA4	9715
0.01	BCAP29	9716
0.01	TMEM168	9717
0.01	CNOT4	9718
0.01	TRBV16	9719
0.01	ATP6V0E2	9720
0.01	TMUB1	9721
0.01	AC021097.2	9722
0.01	ARAF	9723
0.01	PBDC1	9724
0.01	BEX1	9725
0.01	XIAP	9726
0.01	CXorf40A	9727
0.01	ZDHHC2	9728
0.01	PIWIL2	9729
0.01	LOXL2	9730
0.01	ZNF395	9731
0.01	SPATC1	9732
0.01	JAK2	9733
0.01	RLN1	9734
0.01	IFT74-AS1	9735
0.01	AL133410.1	9736
0.01	HSDL2	9737
0.01	B3GNT10	9738
0.01	PTDSS2	9739
0.01	CYB5R2	9740
0.01	SWAP70	9741
0.01	ATG13	9742
0.01	AP000781.2	9743
0.01	FZD4	9744
0.01	SIDT2	9745
0.01	AL158168.1	9746
0.01	AC069544.1	9747
0.01	PRTFDC1	9748
0.01	ZNF487	9749
0.01	HERC4	9750
0.01	ACTA2	9751
0.01	ITPRIP	9752
0.01	CYP2E1	9753
0.01	WNK1	9754
0.01	SLC38A2	9755
0.01	LINC02416	9756
0.01	KCNH3	9757
0.01	SMUG1	9758
0.01	MARCH9	9759
0.01	GLIPR1L1	9760
0.01	AC078820.1	9761
0.01	HAL	9762
0.01	GLT8D2	9763
0.01	AC027290.1	9764
0.01	IL17D	9765
0.01	LRRC63	9766
0.01	THTPA	9767
0.01	NEDD8-MDP1	9768
0.01	PSMA3-AS1	9769
0.01	CATSPERB	9770
0.01	AC021752.1	9771
0.01	THAP10	9772
0.01	LOXL1-AS1	9773
0.01	GOLGA6L9	9774
0.01	LMF1	9775
0.01	AC005606.1	9776
0.01	AC009133.3	9777
0.01	NOD2	9778
0.01	GAS8	9779
0.01	GGNBP2	9780
0.01	AC067852.2	9781
0.01	DCAKD	9782
0.01	MAP3K14-AS1	9783
0.01	AC005670.2	9784
0.01	MILR1	9785
0.01	CDR2L	9786
0.01	AP000894.4	9787
0.01	ANKRD12	9788
0.01	AC011825.4	9789
0.01	EPG5	9790
0.01	ZNF407	9791
0.01	AL117381.1	9792
0.01	AL118506.1	9793
0.01	AC005775.1	9794
0.01	AC104532.1	9795
0.01	CTXN1	9796
0.01	CERS4	9797
0.01	ICAM5	9798
0.01	ILF3-DT	9799
0.01	ANO8	9800
0.01	IFI30	9801
0.01	ANKRD27	9802
0.01	CNFN	9803
0.01	PLA2G4C	9804
0.01	ZNF613	9805
0.01	ZNF528	9806
0.01	TSEN34	9807
0.01	ZNF582-AS1	9808
0.01	ZNF134	9809
0.01	ZNF274	9810
0.01	RFPL1S	9811
0.01	CCDC157	9812
0.01	TMEM184B	9813
0.01	CBX6	9814
0.009	KCNAB2	9815
0.009	KLHL21	9816
0.009	UQCRHL	9817
0.009	TSPAN1	9818
0.009	LRRC41	9819
0.009	FAM69A	9820
0.009	ADAMTSL4	9821
0.009	LOR	9822
0.009	PEX19	9823
0.009	NEK7	9824
0.009	SYT2	9825
0.009	PFKFB2	9826
0.009	WNT9A	9827
0.009	NID1	9828
0.009	KIDINS220	9829
0.009	AC093690.1	9830
0.009	KCNG3	9831
0.009	PELI1	9832
0.009	AC017083.3	9833
0.009	TNFAIP6	9834
0.009	IGFBP2	9835
0.009	FAM124B	9836
0.009	TRAK1	9837
0.009	DNAH12	9838
0.009	DCBLD2	9839
0.009	CPNE4	9840
0.009	IL1RAP	9841
0.009	S100P	9842
0.009	BST1	9843
0.009	DCUN1D4	9844
0.009	CXCL11	9845
0.009	SEC31A	9846
0.009	RRH	9847
0.009	PDGFC	9848
0.009	SDHA	9849
0.009	C5orf22	9850
0.009	OSMR	9851
0.009	CDC20B	9852
0.009	RASA1	9853
0.009	GLRX	9854
0.009	CDO1	9855
0.009	HINT1	9856
0.009	RANBP9	9857
0.009	TRIM39	9858
0.009	AL662884.4	9859
0.009	AL021368.2	9860
0.009	OGFRL1	9861
0.009	QRSL1	9862
0.009	OSTM1	9863
0.009	KPNA5	9864
0.009	AL133260.2	9865
0.009	PRKN	9866
0.009	MAFK	9867
0.009	VPS37D	9868
0.009	SPDYE2	9869
0.009	CSF2RA	9870
0.009	ASMTL-AS1	9871
0.009	KLHL15	9872
0.009	CFAP47	9873
0.009	KLF8	9874
0.009	ARMCX1	9875
0.009	CXorf56	9876
0.009	RBMX2	9877
0.009	ZFP92	9878
0.009	MPP1	9879
0.009	AC107959.3	9880
0.009	MSC	9881
0.009	AC079209.1	9882
0.009	MMP16	9883
0.009	AP003469.3	9884
0.009	EXT1	9885
0.009	MAFA	9886
0.009	RNF38	9887
0.009	TUT7	9888
0.009	ZNF782	9889
0.009	HEMGN	9890
0.009	FBXW2	9891
0.009	SARDH	9892
0.009	PPP1R26	9893
0.009	C9orf116	9894
0.009	EPS8L2	9895
0.009	AC090587.1	9896
0.009	PYGM	9897
0.009	BCO2	9898
0.009	AP003063.1	9899
0.009	AP003170.4	9900
0.009	LINC00900	9901
0.009	AP003486.1	9902
0.009	AP001999.1	9903
0.009	REEP3	9904
0.009	KLLN	9905
0.009	SUFU	9906
0.009	ACSL5	9907
0.009	PTHLH	9908
0.009	RAB5B	9909
0.009	LINC02391	9910
0.009	ACACB	9911
0.009	BICDL1	9912
0.009	SETD1B	9913
0.009	PCCA	9914
0.009	TPP2	9915
0.009	ZNF219	9916
0.009	ARHGAP5	9917
0.009	ERO1A	9918
0.009	GTF2A1	9919
0.009	TDP1	9920
0.009	KIF26A	9921
0.009	AC037198.2	9922
0.009	AC018362.1	9923
0.009	IGF1R	9924
0.009	TMEM8A	9925
0.009	METRN	9926
0.009	PPL	9927
0.009	TMC5	9928
0.009	SCNN1B	9929
0.009	SMPD3	9930
0.009	SPIRE2	9931
0.009	MC1R	9932
0.009	PLD2	9933
0.009	PER1	9934
0.009	ZNF286B	9935
0.009	AC243829.4	9936
0.009	RUNDC3A	9937
0.009	C17orf67	9938
0.009	SCN4A	9939
0.009	SNHG25	9940
0.009	AC018413.1	9941
0.009	EDEM2	9942
0.009	MYL9	9943
0.009	DIDO1	9944
0.009	ZBTB46	9945
0.009	S1PR2	9946
0.009	ZNF257	9947
0.009	LINC01224	9948
0.009	LIN37	9949
0.009	ZNF585A	9950
0.009	MAP4K1	9951
0.009	SPTBN4	9952
0.009	CYP2S1	9953
0.009	AC010616.2	9954
0.009	ZNF221	9955
0.009	ZNF615	9956
0.009	TMEM150B	9957
0.009	AC004997.1	9958
0.009	RFPL3S	9959
0.009	SYNGR1	9960
0.009	PHF21B	9961
0.009	AL118516.1	9962
0.009	FP671120.3	9963
0.009	BACH1	9964
0.009	RSPH1	9965
0.009	H2BFS.1	9966
0.008	AL359881.2	9967
0.008	CCDC17	9968
0.008	LINC02586	9969
0.008	HIST2H3PS2	9970
0.008	NBPF10	9971
0.008	HIST2H3A	9972
0.008	SNAPIN	9973
0.008	AL590666.2	9974
0.008	PDC	9975
0.008	LINC00862	9976
0.008	RASSF5	9977
0.008	MAPKAPK2	9978
0.008	SIPA1L2	9979
0.008	AL160408.2	9980
0.008	AC092580.2	9981
0.008	IAH1	9982
0.008	RBKS	9983
0.008	ACTR2	9984
0.008	MRPL53	9985
0.008	AC062029.1	9986
0.008	CNNM3	9987
0.008	INPP4A	9988
0.008	ACOXL-AS1	9989
0.008	PROC	9990
0.008	AC108047.1	9991
0.008	HHATL	9992
0.008	TMEM158	9993
0.008	AC104452.1	9994
0.008	IP6K1	9995
0.008	DUSP7	9996
0.008	AC012467.2	9997
0.008	ZBTB11-AS1	9998
0.008	HSPBAP1	9999
0.008	RNF13	10000
0.008	RAP2B	10001
0.008	TTC14	10002
0.008	LINC02357	10003
0.008	SLC4A4	10004
0.008	GPRIN3	10005
0.008	AMACR	10006
0.008	DEPDC1B	10007
0.008	AC092354.1	10008
0.008	MEF2C	10009
0.008	AC008676.1	10010
0.008	DSP	10011
0.008	BLOC1S5	10012
0.008	ADTRP	10013
0.008	OR2J1	10014
0.008	SLC35B2	10015
0.008	AL589666.1	10016
0.008	AL513550.1	10017
0.008	TMEM181	10018
0.008	SLC22A1	10019
0.008	PLG	10020
0.008	CCZ1	10021
0.008	ISPD	10022
0.008	AOAH	10023
0.008	AC004951.1	10024
0.008	CAV2	10025
0.008	CPA5	10026
0.008	PTN	10027
0.008	TRBV5-6	10028
0.008	ZNF862	10029
0.008	DNAJB6	10030
0.008	PDK3	10031
0.008	FAM104B	10032
0.008	SMIM10	10033
0.008	RTL8A	10034
0.008	PDZD4	10035
0.008	F8A1	10036
0.008	ADGRA2	10037
0.008	GDAP1	10038
0.008	RIPK2	10039
0.008	FAM49B	10040
0.008	AL354977.1	10041
0.008	AL133410.2	10042
0.008	EBLN3P	10043
0.008	TJP2	10044
0.008	C9orf41-AS1	10045
0.008	TOLLIP-AS1	10046
0.008	AP001636.3	10047
0.008	DTX4	10048
0.008	ANKRD13D	10049
0.008	FAM208B	10050
0.008	PFKFB3	10051
0.008	MKX	10052
0.008	MAT1A	10053
0.008	FRAT2	10054
0.008	PI4K2A	10055
0.008	PDCD4-AS1	10056
0.008	KNDC1	10057
0.008	IFFO1	10058
0.008	MANSC4	10059
0.008	AC008035.1	10060
0.008	LIMA1	10061
0.008	STAT6	10062
0.008	NDUFA4L2	10063
0.008	MSRB3	10064
0.008	SLC41A2	10065
0.008	IFT81	10066
0.008	RPH3A	10067
0.008	SLC25A30	10068
0.008	NEK5	10069
0.008	MDP1	10070
0.008	PPP2R5E	10071
0.008	SUSD6	10072
0.008	SLC8A3	10073
0.008	ACOT1	10074
0.008	AL133467.2	10075
0.008	TNFAIP2	10076
0.008	IGHA1	10077
0.008	SNURF	10078
0.008	GOLGA8Q	10079
0.008	STARD9	10080
0.008	SHF	10081
0.008	NEDD4	10082
0.008	ZNF280D	10083
0.008	HIGD2B	10084
0.008	ZNF774	10085
0.008	RHBDF1	10086
0.008	EME2	10087
0.008	TXNDC11	10088
0.008	C16orf45	10089
0.008	AC092287.1	10090
0.008	SLC5A11	10091
0.008	GDPD3	10092
0.008	AC002310.1	10093
0.008	RIPOR1	10094
0.008	ATXN1L	10095
0.008	AC009159.1	10096
0.008	USP6	10097
0.008	AC020558.1	10098
0.008	HCRT	10099
0.008	PLEKHH3	10100
0.008	AC015912.1	10101
0.008	RNFT1-DT	10102
0.008	AC005332.6	10103
0.008	ACOX1	10104
0.008	ABHD3	10105
0.008	C18orf25	10106
0.008	RPL17-C18orf32	10107
0.008	PANK2	10108
0.008	JAG1	10109
0.008	LINC01752	10110
0.008	BLCAP	10111
0.008	CYP24A1	10112
0.008	APBA3	10113
0.008	ANKRD24	10114
0.008	AC007292.1	10115
0.008	ADGRL1	10116
0.008	AC008764.8	10117
0.008	AC006504.1	10118
0.008	AC092296.3	10119
0.008	ZNF649	10120
0.008	ZNF578	10121
0.008	ZNF888	10122
0.008	HIC2	10123
0.008	Z99774.1	10124
0.008	CABP7	10125
0.008	GTPBP1	10126
0.008	AL008582.1	10127
0.008	NAGA	10128
0.008	ADM2	10129
0.008	U62317.4	10130
0.007	AL139424.1	10131
0.007	MYOM3	10132
0.007	ARID1A	10133
0.007	MYCL	10134
0.007	BSND	10135
0.007	AC099568.2	10136
0.007	C1orf194	10137
0.007	INKA2	10138
0.007	MAGI3	10139
0.007	MLLT11	10140
0.007	AL358472.2	10141
0.007	AL590560.2	10142
0.007	B4GALT3	10143
0.007	METTL18	10144
0.007	CENPL	10145
0.007	AL359265.3	10146
0.007	SLC35F3	10147
0.007	AL356512.1	10148
0.007	SMYD3	10149
0.007	NLRP3	10150
0.007	E2F6	10151
0.007	LAPTM4A	10152
0.007	NDUFAF7	10153
0.007	GPR75	10154
0.007	RFX8	10155
0.007	IL1R1	10156
0.007	TMEM182	10157
0.007	RGPD3	10158
0.007	GALNT5	10159
0.007	SCRN3	10160
0.007	PJVK	10161
0.007	IL17RC	10162
0.007	GALNT15	10163
0.007	TMEM110-MUSTN1	10164
0.007	ARHGEF3	10165
0.007	AC074044.1	10166
0.007	AC007620.2	10167
0.007	LPP-AS2	10168
0.007	NAT8L	10169
0.007	CASP6	10170
0.007	ALPK1	10171
0.007	AC110079.2	10172
0.007	RAB33B	10173
0.007	HHIP-AS1	10174
0.007	TENT4A	10175
0.007	CPLANE1	10176
0.007	PRKAA1	10177
0.007	AP3S1	10178
0.007	TMCO6	10179
0.007	JAKMIP2	10180
0.007	DDR1	10181
0.007	MCCD1	10182
0.007	LY6G6C	10183
0.007	AL358852.1	10184
0.007	Z94721.1	10185
0.007	ELFN1	10186
0.007	AC005014.2	10187
0.007	AC002454.1	10188
0.007	ZKSCAN5	10189
0.007	AC058791.1	10190
0.007	AC083880.1	10191
0.007	ATP6V0E2-AS1	10192
0.007	ATG9B	10193
0.007	LINC01003	10194
0.007	TSPYL2	10195
0.007	BHLHB9	10196
0.007	LINC00630	10197
0.007	RAB40A	10198
0.007	TBC1D8B	10199
0.007	SOWAHD	10200
0.007	AL034405.1	10201
0.007	BX571846.1	10202
0.007	CDH17	10203
0.007	MIR3150BHG	10204
0.007	TMEM74	10205
0.007	ZNF34	10206
0.007	MSMP	10207
0.007	FAM27C	10208
0.007	RORB-AS1	10209
0.007	UBQLN1	10210
0.007	ZNF169	10211
0.007	GNG10	10212
0.007	AL441992.1	10213
0.007	OSBPL5	10214
0.007	CALCB	10215
0.007	MAJIN	10216
0.007	BBS1	10217
0.007	RAD9A	10218
0.007	ACY3	10219
0.007	ELMOD1	10220
0.007	UPF2	10221
0.007	ITGB1-DT	10222
0.007	SGMS1-AS1	10223
0.007	R3HCC1L	10224
0.007	AL121928.1	10225
0.007	GSTO2	10226
0.007	CACNA1C-AS2	10227
