cor	gene
0.005	TMOD1
0.005	SLC2A6
0.005	C9orf163
0.005	TNNI2
0.005	TRIM6
0.005	AC084337.2
0.005	AC044839.1
0.005	LRTOMT
0.005	AP000786.1
0.005	AP000787.1
0.005	AP000977.1
0.005	AP000866.2
0.005	HACD1
0.005	AL158211.1
0.005	APBB1IP
0.005	ZNF25
0.005	ZSWIM8
0.005	POLL
0.005	MFSD13A
0.005	PRH2
0.005	AMN1
0.005	AC004241.1
0.005	C12orf56
0.005	CDK17
0.005	CFAP54
0.005	AC007541.1
0.005	RASL11A
0.005	SLAIN1
0.005	TRAV18
0.005	PPP1R3E
0.005	AL132639.3
0.005	ZBTB1
0.005	DCAF5
0.005	AC005225.2
0.005	RPS6KL1
0.005	AL139193.2
0.005	LINC02312
0.005	AL138976.2
0.005	CKB
0.005	AC124312.3
0.005	SRP14-AS1
0.005	RBPMS2
0.005	HIGD2B
0.005	UBE2Q2
0.005	ADAMTS7
0.005	RBFOX1
0.005	NPIPA3
0.005	IL21R-AS1
0.005	AC145285.6
0.005	CD19
0.005	AC109460.1
0.005	AC106782.1
0.005	CLEC18A
0.005	SERPINF2
0.005	ALOX12-AS1
0.005	AC005899.8
0.005	AC009283.1
0.005	RARA-AS1
0.005	KRT37
0.005	FZD2
0.005	HOXB5
0.005	HELZ
0.005	SPHK1
0.005	AC087222.1
0.005	B3GNTL1
0.005	NPC1
0.005	SLC14A1
0.005	MYO5B
0.005	AC027097.2
0.005	AC107896.1
0.005	ZNF337
0.005	OSER1-DT
0.005	RTEL1
0.005	ODF3L2
0.005	SCAMP4
0.005	ZNF700
0.005	AC020911.1
0.005	AC007786.1
0.005	ALKBH6
0.005	ZNF569
0.005	EID2B
0.005	TMEM91
0.005	ZNF224
0.005	PPFIA3
0.005	VSIG10L
0.005	AC008750.2
0.005	ZNF845
0.005	A1BG-AS1
0.005	LINC01311
0.005	TMEM211
0.005	DUSP18
0.005	Z82217.1
0.005	EP300-AS1
0.005	AL117328.2
0.005	FP565260.3
0.005	AP000253.1
0.005	AP000255.1
0.005	LINC01426
0.004	AL513320.1
0.004	LDLRAP1
0.004	FAM167B
0.004	AL929472.3
0.004	AL606760.1
0.004	IL23R
0.004	CYB561D1
0.004	LINC01762
0.004	AL390066.1
0.004	HIST2H3PS2
0.004	AL596220.1
0.004	ELK4
0.004	GNPAT
0.004	EXOC8
0.004	AL160408.2
0.004	AC007249.2
0.004	C2orf50
0.004	CENPA
0.004	CCDC85A
0.004	ST3GAL5
0.004	AC159540.2
0.004	RGPD3
0.004	FOXD4L1
0.004	CD302
0.004	AC007319.1
0.004	AC079610.1
0.004	FAM124B
0.004	SPATA3-AS1
0.004	NEK10
0.004	AC112220.4
0.004	AC098613.1
0.004	AC137630.2
0.004	LINC02019
0.004	IGSF11
0.004	AC107027.1
0.004	BFSP2
0.004	PLS1
0.004	PEX5L
0.004	CCDC149
0.004	AC108471.2
0.004	COX18
0.004	PPEF2
0.004	LINC01094
0.004	AC124016.1
0.004	MMRN1
0.004	CASP6
0.004	PITX2
0.004	AC097518.1
0.004	ENPP6
0.004	NPR3
0.004	CAPSL
0.004	AC008957.1
0.004	PPWD1
0.004	MCTP1
0.004	SLCO4C1
0.004	MYOT
0.004	STC2
0.004	LY86
0.004	AL357497.1
0.004	GFOD1
0.004	TAF8
0.004	AL133375.1
0.004	AL355802.2
0.004	PAQR8
0.004	AL365232.1
0.004	AL590428.1
0.004	HMGN3-AS1
0.004	AL133406.2
0.004	MCM9
0.004	GVQW2
0.004	DYNLT1
0.004	TCTE3
0.004	IL6
0.004	ZP3
0.004	SGCE
0.004	ZNF630
0.004	CCNB3
0.004	NLGN3
0.004	ZNF711
0.004	ZCCHC18
0.004	PAK3
0.004	RNF113A
0.004	XPNPEP2
0.004	RAP2C-AS1
0.004	F8
0.004	ERICH1
0.004	C8orf58
0.004	CRISPLD1
0.004	HEY1
0.004	MAL2
0.004	AC022973.2
0.004	MAFA
0.004	KIFC2
0.004	SLC28A3
0.004	C9orf153
0.004	TGFBR1
0.004	PALM2
0.004	ZNF883
0.004	AC174065.1
0.004	TMEM80
0.004	CYB5R2
0.004	CCDC73
0.004	EHF
0.004	AP001350.1
0.004	SNX32
0.004	AP001157.1
0.004	DGAT2
0.004	LAYN
0.004	ACRV1
0.004	DCLRE1A
0.004	ITFG2-AS1
0.004	GABARAPL1
0.004	GSG1
0.004	AC024896.1
0.004	CCDC184
0.004	DDN
0.004	SMAGP
0.004	ACVR1B
0.004	CDK2
0.004	AC073896.2
0.004	AC090061.1
0.004	AC124784.1
0.004	AC138466.1
0.004	ZMYM5
0.004	LINC00571
0.004	HTR2A-AS1
0.004	C13orf46
0.004	TRAJ44
0.004	ZFHX2
0.004	MGAT2
0.004	SGPP1
0.004	PLEKHD1
0.004	GSTZ1
0.004	TNFAIP2
0.004	AL583722.4
0.004	SCG5
0.004	TMOD3
0.004	AC090971.1
0.004	AC100827.4
0.004	AC012435.2
0.004	HMG20A
0.004	SH2D7
0.004	AC090607.5
0.004	ZSCAN2
0.004	IGF1R
0.004	ZNF205
0.004	TIGD7
0.004	AC138811.2
0.004	AC092287.1
0.004	NPIPB3
0.004	CES1
0.004	DOK4
0.004	AC074143.1
0.004	MAFTRR
0.004	SLC35G6
0.004	SENP3-EIF4A1
0.004	AC015917.2
0.004	AC015911.6
0.004	GJD3
0.004	CACNA1G-AS1
0.004	AC061992.1
0.004	BAIAP2
0.004	ZNF236-DT
0.004	SLX4IP
0.004	AL023803.1
0.004	AL162457.1
0.004	AL357033.1
0.004	ZNF77
0.004	ANKRD24
0.004	MBD3L1
0.004	ZNF709
0.004	AC010422.3
0.004	AC011446.1
0.004	C19orf57
0.004	AC022098.1
0.004	ZNF585B
0.004	CXCL17
0.004	PVR
0.004	AC010325.1
0.004	ZNF616
0.004	NLRP9
0.004	RIMBP3C
0.004	RASD2
0.004	GTPBP1
0.004	SGSM3
0.004	LINC01684
0.003	NBL1
0.003	AL031728.1
0.003	MDS2
0.003	MACO1
0.003	STX12
0.003	AC114490.3
0.003	AL359504.2
0.003	SH3GLB1
0.003	VAV3
0.003	KCND3
0.003	AL358072.1
0.003	PEX11B
0.003	HORMAD1
0.003	TUFT1
0.003	IL6R-AS1
0.003	TRIM46
0.003	THBS3
0.003	AL139011.1
0.003	ADAMTS4
0.003	AL023755.1
0.003	RGS18
0.003	MIR29B2CHG
0.003	PROX1
0.003	CAPN8
0.003	AC013400.1
0.003	AC079145.1
0.003	AC093690.1
0.003	AC019171.1
0.003	RGPD5
0.003	C2orf27B
0.003	AC068492.1
0.003	GCA
0.003	AC093459.1
0.003	PPIL3
0.003	AC007383.2
0.003	AC079834.2
0.003	NMUR1
0.003	AC062017.1
0.003	PRRT3
0.003	XPC
0.003	NR1D2
0.003	MST1R
0.003	AC110491.2
0.003	TF
0.003	IFT80
0.003	ECT2
0.003	TAPT1-AS1
0.003	AC023886.1
0.003	LRBA
0.003	TPPP
0.003	TTC33
0.003	OXCT1
0.003	ACOT12
0.003	FAM71B
0.003	AC008691.1
0.003	FAM153B
0.003	SIMC1
0.003	TRIM7
0.003	RREB1
0.003	AL009179.1
0.003	CGAS
0.003	TSTD3
0.003	AL133338.1
0.003	AL024507.2
0.003	SGK1
0.003	RAB32
0.003	AL391361.3
0.003	DACT2
0.003	RSPH10B
0.003	MTURN
0.003	C7orf25
0.003	AC010132.3
0.003	AC005537.1
0.003	GCK
0.003	GAL3ST4
0.003	AC073073.2
0.003	LINC00513
0.003	SMARCD3
0.003	LINC01006
0.003	LANCL3
0.003	UPRT
0.003	LAMP2
0.003	SLC25A14
0.003	RAB39B
0.003	AF106564.1
0.003	GNRH1
0.003	AC009686.2
0.003	IMPA1
0.003	RIPK2
0.003	TMEM65
0.003	LYNX1
0.003	OGN
0.003	FBP1
0.003	GRIN1
0.003	DUSP8
0.003	DKK3
0.003	AP000442.2
0.003	AP000777.2
0.003	HRASLS2
0.003	FOLR2
0.003	KDELC2
0.003	DIP2C
0.003	ITGA8
0.003	SVIL
0.003	TRIM8
0.003	AL358790.1
0.003	AL136368.1
0.003	FAR2
0.003	NR4A1
0.003	KRT2
0.003	OR6C70
0.003	DNAJC14
0.003	GLS2
0.003	CAMKK2
0.003	KDM2B
0.003	B3GNT4
0.003	PABPC3
0.003	AL359513.1
0.003	KCTD12
0.003	TRAJ37
0.003	LINC00640
0.003	ESR2
0.003	TDP1
0.003	ASB2
0.003	GSC
0.003	GOLGA8O
0.003	GOLGA8A
0.003	DUOX1
0.003	MYO5C
0.003	AC107241.1
0.003	USP3
0.003	SPG21
0.003	AC100835.1
0.003	AC025219.1
0.003	SAXO2
0.003	ABHD2
0.003	AC036108.2
0.003	AC106820.2
0.003	VASN
0.003	NAGPA-AS1
0.003	ABAT
0.003	AC012173.1
0.003	CLEC16A
0.003	AC007613.1
0.003	AC092375.2
0.003	AC016597.1
0.003	AC138904.3
0.003	SLX1A
0.003	MYLPF
0.003	ZNF48
0.003	AC093249.2
0.003	MT1A
0.003	ESRP2
0.003	AC092115.2
0.003	AC105411.1
0.003	USP6
0.003	VAMP2
0.003	ZNF624
0.003	AC107982.3
0.003	SLC6A4
0.003	AC091133.1
0.003	AC005921.2
0.003	USP32
0.003	CACNG4
0.003	AC005332.7
0.003	GALR2
0.003	RPTOR
0.003	SLC16A3
0.003	PTPRM
0.003	AC090236.1
0.003	AC009802.1
0.003	AL121772.3
0.003	MYLK2
0.003	GGT7
0.003	SPATA25
0.003	NEURL2
0.003	TMEM189-UBE2V1
0.003	MADCAM1
0.003	TLE2
0.003	ZNF69
0.003	AC092329.3
0.003	AC020910.4
0.003	ZNF284
0.003	ZNF227
0.003	AC005757.1
0.003	GYS1
0.003	CCDC155
0.003	SLC17A7
0.003	ZNF880
0.003	ZNF667
0.003	AURKC
0.003	AC003682.1
0.003	CRYBB1
0.003	SEC14L2
0.003	SYNGR1
0.003	AL022238.4
0.003	ATP5MGL
0.003	MOV10L1
0.003	IL10RB-DT
0.002	CPLANE2
0.002	ASAP3
0.002	DLGAP3
0.002	AL139286.2
0.002	AL451062.3
0.002	CCDC17
0.002	PIK3R3
0.002	TTC22
0.002	LINC01135
0.002	DRAM2
0.002	CD160
0.002	AC239803.3
0.002	AC239804.1
0.002	APH1A
0.002	S100A1
0.002	AL355388.2
0.002	BCAN
0.002	CFAP45
0.002	NIT1
0.002	Z97198.1
0.002	IBA57-DT
0.002	TBCE
0.002	TRAPPC12-AS1
0.002	LINC01814
0.002	SOCS5
0.002	AC073283.1
0.002	ASB3
0.002	FANCL
0.002	PLGLB2
0.002	BUB1
0.002	AC108463.3
0.002	FMNL2
0.002	NR4A2
0.002	AC019186.1
0.002	TTN-AS1
0.002	AC010680.4
0.002	AC108047.1
0.002	COL4A4
0.002	AC097662.1
0.002	COL6A3
0.002	LMCD1-AS1
0.002	KLHDC8B
0.002	AC012557.2
0.002	SIAH2
0.002	PIK3CA
0.002	YEATS2-AS1
0.002	LPP-AS2
0.002	TP63
0.002	ABLIM2
0.002	RPL34
0.002	METTL14
0.002	CLGN
0.002	LINC02100
0.002	LINC01948
0.002	SPATA9
0.002	EFNA5
0.002	EPB41L4A
0.002	PRR16
0.002	TMEM173
0.002	NDFIP1
0.002	FAM153C
0.002	MAML1
0.002	NEDD9
0.002	C6orf47-AS1
0.002	NEU1
0.002	VPS52
0.002	Z97832.2
0.002	SH3BGRL2
0.002	RIPPLY2
0.002	AKAP7
0.002	LINC02539
0.002	BX322234.1
0.002	AC104129.1
0.002	TRGV8
0.002	AKR1B1
0.002	ZNF425
0.002	MED14
0.002	ITM2A
0.002	Z68871.1
0.002	AMOT
0.002	LDOC1
0.002	FMR1
0.002	AC244197.2
0.002	ARHGEF10
0.002	AC016065.1
0.002	AC011008.1
0.002	PURG
0.002	AC087362.1
0.002	UBXN2B
0.002	C8orf44
0.002	AC087672.2
0.002	AC011773.4
0.002	TRIQK
0.002	ZNF572
0.002	SLC45A4
0.002	AL157884.2
0.002	LINC01504
0.002	PTPDC1
0.002	FAM225A
0.002	TNC
0.002	GSN
0.002	PPP1R26
0.002	STPG3-AS1
0.002	AP006621.2
0.002	KCNQ1
0.002	CALCB
0.002	KCNJ11
0.002	RNASEH2C
0.002	CST6
0.002	RAB1B
0.002	TMEM135
0.002	FXYD6
0.002	FRMD4A
0.002	DRGX
0.002	ASAH2
0.002	SH3PXD2A-AS1
0.002	WNK1
0.002	AC018630.2
0.002	AC022364.1
0.002	OVCH1-AS1
0.002	IRAK4
0.002	KRT80
0.002	KRT8
0.002	ITGA7
0.002	PAH
0.002	AC025265.1
0.002	APPL2
0.002	AC007569.1
0.002	RAB35
0.002	TNFRSF19
0.002	ATP12A
0.002	AL158196.1
0.002	MCF2L
0.002	AL355075.3
0.002	CDH24
0.002	NEDD8-MDP1
0.002	CDKL1
0.002	TMEM229B
0.002	AC004816.2
0.002	DGLUCY
0.002	AC091045.1
0.002	SLC24A5
0.002	GNB5
0.002	AC068870.2
0.002	AC048382.6
0.002	AC091167.2
0.002	AC090825.1
0.002	AL031008.1
0.002	CACNA1H
0.002	NPIPB11
0.002	AC009097.4
0.002	AC009075.1
0.002	ZNRF1
0.002	AC046158.1
0.002	SNAI3-AS1
0.002	TRPV3
0.002	PITPNM3
0.002	BCL6B
0.002	TVP23C
0.002	VTN
0.002	AC015849.1
0.002	AC006449.3
0.002	FAM215A
0.002	SPATA20
0.002	CUEDC1
0.002	GDPD1
0.002	AC025048.4
0.002	CNDP1
0.002	C20orf96
0.002	AL031670.1
0.002	OGFR
0.002	ABHD17A
0.002	CSNK1G2
0.002	AC008543.1
0.002	LINC01842
0.002	AC005776.2
0.002	BORCS8-MEF2B
0.002	WTIP
0.002	PROSER3
0.002	ZFP14
0.002	MED29
0.002	AC010616.1
0.002	ZNF222
0.002	SYNGR4
0.002	SPHK2
0.002	PLEKHA4
0.002	AC010624.3
0.002	ZNF304
0.002	SCARF2
0.002	EP300
0.002	PRR5
0.002	AL118516.1
0.002	MIOX
0.002	SCO2.1
0.002	AP000254.1
0.001	ENO1-AS1
0.001	BX284668.5
0.001	IFFO2
0.001	FHL3
0.001	SLFNL1
0.001	AL050343.1
0.001	AC096536.1
0.001	LINC01364
0.001	FRRS1
0.001	CAPZA1
0.001	AL589765.7
0.001	AL589765.5
0.001	THEM5
0.001	AQP10
0.001	CRABP2
0.001	ZBTB37
0.001	AL513329.1
0.001	ABL2
0.001	G0S2
0.001	AC096642.1
0.001	AL117350.1
0.001	GNG4
0.001	CHRM3-AS2
0.001	AL645465.1
0.001	AL356512.1
0.001	TAF1B
0.001	AC009486.1
0.001	KIF3C
0.001	TRIM54
0.001	AC007378.1
0.001	AC007743.1
0.001	VAX2
0.001	AC009309.1
0.001	RGPD2
0.001	LINC01123
0.001	IL1A
0.001	AC073869.5
0.001	AC092620.1
0.001	AC091488.1
0.001	TLK1
0.001	HES6
0.001	DNAH1
0.001	ACOX2
0.001	MLF1
0.001	IL12A
0.001	PCYT1A
0.001	AC024560.1
0.001	RASL11B
0.001	AASDH
0.001	ABCG2
0.001	AC096564.2
0.001	CAMK2D
0.001	TRPC3
0.001	IL21-AS1
0.001	IL15
0.001	SLC6A3
0.001	NNT
0.001	SERF1B
0.001	AC104118.1
0.001	SMIM33
0.001	SLC35A4
0.001	CARMIL1
0.001	MDC1
0.001	DNAH8
0.001	MUT
0.001	AL589740.1
0.001	PKIB
0.001	AL590006.1
0.001	LINC00271
0.001	PERP
0.001	SAMD5
0.001	C6orf99
0.001	AL139393.1
0.001	ISPD
0.001	AC068533.4
0.001	AGFG2
0.001	SLC26A4-AS1
0.001	IFRD1
0.001	LINC01393
0.001	ZNF41
0.001	PFKFB1
0.001	TBC1D8B
0.001	NUP62CL
0.001	AC246817.2
0.001	NKX3-1
0.001	LINC00589
0.001	AC026979.3
0.001	SFRP1
0.001	RGS20
0.001	AC120053.1
0.001	DSCC1
0.001	TBC1D31
0.001	AC090922.1
0.001	KCNQ3
0.001	SLA
0.001	KCNK9
0.001	ZNF623
0.001	LRRC24
0.001	AL391834.2
0.001	AL845472.1
0.001	GAS1
0.001	GALNT12
0.001	NIPSNAP3B
0.001	KLF4
0.001	ZBTB43
0.001	AL592301.1
0.001	TNNT3
0.001	OR52N2
0.001	AC022240.1
0.001	AP003557.1
0.001	FZD4
0.001	SCARNA9
0.001	AP000820.1
0.001	PUS3
0.001	AP000904.1
0.001	NODAL
0.001	ACTA2
0.001	AL353719.1
0.001	CFAP58-DT
0.001	B4GALNT3
0.001	TAS2R10
0.001	MGP
0.001	ERP27
0.001	REP15
0.001	DNAJC22
0.001	KRT72
0.001	KRT73-AS1
0.001	KRT73
0.001	C12orf50
0.001	TBC1D4
0.001	PCCA
0.001	TRAJ23
0.001	LRP10
0.001	C14orf93
0.001	SLC22A17
0.001	TRAPPC6B
0.001	FAM71D
0.001	JMJD7
0.001	AC090510.3
0.001	AC027228.1
0.001	ABCA3
0.001	AC007220.1
0.001	USP31
0.001	AC145285.3
0.001	AC136944.2
0.001	AC007611.1
0.001	AC092115.3
0.001	ZNF821
0.001	AC092376.1
0.001	AC240565.2
0.001	OR3A1
0.001	PLD2
0.001	SPAG7
0.001	AC016876.3
0.001	CDRT1
0.001	AC087164.1
0.001	PLEKHM1
0.001	VEZF1
0.001	MILR1
0.001	ST6GALNAC2
0.001	GNAL
0.001	EPG5
0.001	STARD6
0.001	DOK6
0.001	KIF3B
0.001	AL391095.3
0.001	CYP24A1
0.001	MHENCR
0.001	AC004490.1
0.001	LRG1
0.001	S1PR5
0.001	GIPC1
0.001	EPHX3
0.001	ZNF792
0.001	AC002398.2
0.001	AC010271.2
0.001	LIPE-AS1
0.001	AC011450.1
0.001	AC011495.2
0.001	TSKS
0.001	BRSK1
0.001	AIFM3
0.001	VPREB3
0.001	Z83844.3
0.001	JOSD1
0.001	AL021707.5
0.001	AL021707.6
0.001	DESI1
0.001	Z98885.2
0.001	CR559946.1
0.001	FP671120.3
0.001	CXADR
0.001	AP000275.2
0.001	DNAJC28
0.001	C21orf2
0.001	COL6A1
0.001	AL354822.1
0	LINC01134
0	AGTRAP
0	AL121992.3
0	NECAP2
0	HSPG2
0	LINC01635
0	MYOM3
0	AL512408.1
0	ZDHHC18
0	HIVEP3
0	AC135803.1
0	FUBP1
0	BCL10
0	AC243547.3
0	HRNR
0	NUP210L
0	AC234582.1
0	MEX3A
0	AL121987.2
0	HMCN1
0	PCAT6
0	PLXNA2
0	PPP2R5A
0	MAP10
0	PCNX2
0	OR2W3
0	ZNF513
0	CDKL4
0	PRKCE
0	EIF2AK3
0	AC016738.1
0	AC073869.3
0	ZEB2
0	ITGA6
0	FSIP2
0	AC080075.1
0	ICOS
0	AC068946.2
0	D2HGDH
0	BRPF1
0	AC022382.1
0	CGGBP1
0	GABRR3
0	ST3GAL6
0	TRPC1
0	AC090425.2
0	AC112907.3
0	AC107068.1
0	AC098818.2
0	MTTP
0	OTUD4
0	AC025175.1
0	MEF2C-AS1
0	KIF3A
0	PCDHGA12
0	IRGM
0	SPARC
0	AC009185.1
0	AL138831.1
0	GCNT2
0	TMEM14C
0	LINC00243
0	DEF6
0	B3GAT2
0	AL080317.1
0	AL080317.3
0	AL024508.2
0	AC073957.3
0	ACHE
0	AC007032.1
0	AC002467.1
0	CNOT4
0	SYTL5
0	EBP
0	WAS
0	GPKOW
0	AL354793.1
0	AR
0	P2RY4
0	DUSP9
0	AC021242.3
0	AF131216.1
0	LEPROTL1
0	ZC2HC1A
0	ANKRD18B
0	AL162231.2
0	ANKRD18A
0	MAMDC2-AS1
0	AL158071.1
0	ZNF484
0	GARNL3
0	CD81-AS1
0	AC103736.1
0	DGKZ
0	AP003068.1
0	PCF11-AS1
0	RAB39A
0	IDI2-AS1
0	OLAH
0	FAM171A1
0	LINC00842
0	LRRC20
0	AL731563.3
0	LINC00865
0	TNKS2-AS1
0	HHEX
0	CLEC4A
0	AC092745.1
0	DENND5B-AS1
0	AC004466.1
0	AC074029.3
0	KRT81
0	APOF
0	ARHGEF25
0	AC083805.3
0	AC025257.1
0	AC079174.2
0	PXN-AS1
0	AC069234.5
0	MPHOSPH8
0	ZDHHC20
0	SLC25A30-AS1
0	GRTP1-AS1
0	ABHD4
0	AL136295.2
0	KLHDC2
0	AL133370.1
0	AC004846.1
0	PPP4R4
0	CHST14
0	ITPKA
0	GABPB1
0	AC103691.2
0	AAGAB
0	PML
0	AC104041.1
0	CHD2
0	AC036108.3
0	MTRNR2L4
0	AC126755.3
0	AC106782.2
0	AC010542.4
0	TERB1
0	CDH1
0	AC004158.1
0	AC010536.1
0	CBFA2T3
0	CENPBD1
0	DBNDD1
0	AC087392.3
0	USP43
0	AC002347.1
0	LYRM9
0	SPAG5
0	AC116407.1
0	CCT6B
0	AC006449.2
0	AC005288.1
0	HIGD1B
0	LRRC37A
0	TOB1
0	AC005920.1
0	AC007448.3
0	AC005332.1
0	NEDD4L
0	ALPK2
0	AL035252.2
0	AL034550.1
0	ACTL10
0	TGIF2-RAB5IF
0	TNFAIP8L1
0	AC008878.3
0	MAST1
0	CPAMD8
0	LEUTX
0	CEACAM1
0	ZNF320
0	AC008735.3
0	ZNF419
0	TMEM191B
0	PRODH
0	HIRA
0	FAM227A
0	TCF20
0	NFAM1
0	SBF1
0	IFNGR2
0	AP001432.1
0	AP001437.1
0	PRDM15
-0.001	PER3
-0.001	NPPA-AS1
-0.001	SPATA21
-0.001	LINC01772
-0.001	AL020996.1
-0.001	AL049795.1
-0.001	AL357673.1
-0.001	EFCAB7
-0.001	SAMD13
-0.001	AL049597.2
-0.001	CASQ2
-0.001	AL136376.1
-0.001	AL590133.1
-0.001	AL391069.1
-0.001	AL358472.2
-0.001	DARS2
-0.001	KIAA1614
-0.001	SWT1
-0.001	PRG4
-0.001	AL591846.2
-0.001	SLC30A1
-0.001	AC092811.2
-0.001	GALNT2
-0.001	AL359921.1
-0.001	AC011747.1
-0.001	MBOAT2
-0.001	CLIP4
-0.001	LINC02576
-0.001	ATP6V1B1
-0.001	AC073046.1
-0.001	AC019069.1
-0.001	TGOLN2
-0.001	IGKV3OR2-268
-0.001	CNNM3-DT
-0.001	AC068491.2
-0.001	RABL2A
-0.001	LINC01305
-0.001	AC069148.1
-0.001	KLF7
-0.001	KANSL1L
-0.001	UBE2F-SCLY
-0.001	SRGAP3
-0.001	FGD5-AS1
-0.001	EXOG
-0.001	SCN5A
-0.001	ZMYND10
-0.001	FLNB
-0.001	AC117395.1
-0.001	SCHIP1
-0.001	GPR160
-0.001	PIGZ
-0.001	CPLX1
-0.001	UBA6
-0.001	UBA6-AS1
-0.001	AC124016.2
-0.001	ABRAXAS1
-0.001	AC093827.4
-0.001	SPATA5
-0.001	MARCH1
-0.001	TRIM61
-0.001	SCRG1
-0.001	TENM3
-0.001	AC091946.2
-0.001	CARD6
-0.001	NIM1K
-0.001	AC018754.1
-0.001	AC123595.1
-0.001	SMIM3
-0.001	CNOT8
-0.001	ADTRP
-0.001	FAM8A1
-0.001	BTN2A1
-0.001	LRRC1
-0.001	DOPEY1
-0.001	AL359711.2
-0.001	AL050331.2
-0.001	GRM1
-0.001	AL355297.4
-0.001	Z94721.1
-0.001	ADAP1
-0.001	STX1A
-0.001	HIP1
-0.001	AC073878.1
-0.001	AC021097.1
-0.001	TMEM47
-0.001	SYN1
-0.001	FAM155B
-0.001	BEX5
-0.001	TMSB15A
-0.001	RTL8C
-0.001	AL683813.1
-0.001	MTMR1
-0.001	G6PD
-0.001	KCTD9
-0.001	AC090739.1
-0.001	YTHDF3
-0.001	AC106038.1
-0.001	COLEC10
-0.001	HAS2-AS1
-0.001	AC084125.1
-0.001	AL158832.1
-0.001	RORB-AS1
-0.001	C9orf41-AS1
-0.001	CARD19
-0.001	AL583839.1
-0.001	STX17-AS1
-0.001	SLC46A2
-0.001	AL158151.4
-0.001	CYSRT1
-0.001	DEAF1
-0.001	AP006621.3
-0.001	ZDHHC13
-0.001	C1QTNF4
-0.001	LBHD1
-0.001	CATSPERZ
-0.001	UCP3
-0.001	AP001972.1
-0.001	AP003063.1
-0.001	AP006216.1
-0.001	AC022390.1
-0.001	ANKRD2
-0.001	AL391121.1
-0.001	CRACR2A
-0.001	ING4
-0.001	AC009318.1
-0.001	KIF21A
-0.001	COQ10A
-0.001	GLI1
-0.001	KIF5A
-0.001	HAL
-0.001	SLC15A4
-0.001	TMEM255B
-0.001	THTPA
-0.001	NYNRIN
-0.001	AL122035.2
-0.001	AL137230.1
-0.001	AL133467.2
-0.001	AL118558.4
-0.001	AL928654.1
-0.001	AC090519.2
-0.001	FAM81A
-0.001	LINC02259
-0.001	AC245033.1
-0.001	CPEB1
-0.001	ZNF592
-0.001	HBQ1
-0.001	AL031709.1
-0.001	SLC9A3R2
-0.001	AC010401.1
-0.001	KDM8
-0.001	AC093249.6
-0.001	TRIM72
-0.001	AC027682.6
-0.001	AC009097.3
-0.001	AC005696.4
-0.001	AC015921.1
-0.001	CTNS
-0.001	AC129492.1
-0.001	BORCS6
-0.001	ARHGAP44
-0.001	SLC46A1
-0.001	TLCD1
-0.001	GIT1
-0.001	ADAP2
-0.001	AC243571.2
-0.001	STAT5A
-0.001	AC091132.5
-0.001	MAPT
-0.001	SAMD14
-0.001	HLF
-0.001	SKA2
-0.001	AC080038.1
-0.001	STRADA
-0.001	MFSD11
-0.001	TIMP2
-0.001	AC139530.3
-0.001	AC100847.1
-0.001	C20orf202
-0.001	SYCP2
-0.001	LINGO3
-0.001	GNG7
-0.001	AC104532.1
-0.001	STXBP2
-0.001	ADAMTS10
-0.001	ZNF788P
-0.001	ZNF563
-0.001	C19orf67
-0.001	LINC01841
-0.001	AC008747.1
-0.001	PPP1R14A
-0.001	B9D2
-0.001	RELB
-0.001	NKPD1
-0.001	DHDH
-0.001	LRRC4B
-0.001	AC011468.5
-0.001	ZNF808
-0.001	ZNF468
-0.001	ZNF497
-0.001	SGSM1
-0.001	CRYBB3
-0.001	CRYBB2
-0.001	GAS2L1
-0.001	MORC2-AS1
-0.001	APOL4
-0.001	TMEM184B
-0.001	BIK
-0.001	GTSE1
-0.001	U62317.4
-0.001	CU634019.6
-0.001	LINC00158
-0.001	ETS2
-0.002	TP73
-0.002	AL139424.2
-0.002	AL353622.1
-0.002	AL513327.2
-0.002	AC105277.1
-0.002	PTGER3
-0.002	AC099063.4
-0.002	BCAR3
-0.002	EFNA1
-0.002	LHX9
-0.002	LGR6
-0.002	HLX
-0.002	OR2L2
-0.002	ASAP2
-0.002	AC010969.2
-0.002	LINC01376
-0.002	AC012065.3
-0.002	OST4
-0.002	AC092164.1
-0.002	AC011247.2
-0.002	SERTAD2
-0.002	AC017083.2
-0.002	AC007881.3
-0.002	GPAT2
-0.002	ERMN
-0.002	AC009495.1
-0.002	AC078883.1
-0.002	FAM171B
-0.002	AC098820.2
-0.002	ANKMY1
-0.002	LINC01238
-0.002	RFTN1
-0.002	OSBPL10-AS1
-0.002	AC104184.1
-0.002	RBM5-AS1
-0.002	PROK2
-0.002	CASR
-0.002	AC108673.2
-0.002	ESYT3
-0.002	FAM53A
-0.002	AC069307.1
-0.002	LINC02267
-0.002	PDE5A
-0.002	AC012640.1
-0.002	DMGDH
-0.002	AC008771.1
-0.002	SLF1
-0.002	TSLP
-0.002	SLC23A1
-0.002	JAKMIP2-AS1
-0.002	LINC01366
-0.002	AL031123.2
-0.002	AL137003.1
-0.002	PRR3
-0.002	MAPK13
-0.002	POU3F2
-0.002	SESN1
-0.002	AL022069.1
-0.002	NT5C3A
-0.002	GPC2
-0.002	FAM185A
-0.002	AC083880.1
-0.002	TAS2R5
-0.002	TRBJ2-3
-0.002	RNF32
-0.002	FAM239B
-0.002	TLR7
-0.002	CDKL5
-0.002	CASK-AS1
